  8398  22:03:17.2  -29:54:15  0.12200  -1.40000E-02
  8413  22:05:40.8  05:03:31  0.11100  0.10000
  8417  22:03:47.4  64:37:40  0.20900  8.50000E-02
  8425  22:08:14.0  -46:57:40  0.12900  -0.15100
  8430  22:07:00.7  25:20:42  0.29800  2.50000E-02
  8435  22:07:28.6  19:28:32  0.12500  3.70000E-02
  8447  22:10:08.8  -32:32:54  0.43400  1.30000E-02
  8450  22:10:12.0  06:11:52  0.27600  2.70000E-02
  8457  22:11:02.4  -21:13:57  0.12200  -3.30000E-02
  8463  22:11:09.9  50:49:24  0.13900  4.10000E-02
  8472  22:11:48.8  56:50:22  0.23700  0.13000
  8476  22:11:56.9  59:05:05  0.12900  8.30000E-02
  8477  22:14:38.6  -41:22:54  0.56700  -0.79000
  8494  22:15:02.0  57:02:37  0.44700  4.80000E-02
  8499  22:16:50.0  -07:47:00  0.12100  -2.20000E-02
  8501  22:18:15.6  -53:37:40  0.42900  -0.66700
  8515  22:24:36.8  -72:15:20  1.2990  -0.67800
  8518  22:21:39.4  -01:23:14  0.13200  7.00000E-03
  8524  22:23:08.0  -45:55:43  0.23700  -6.10000E-02
  8527  22:25:10.5  -70:25:54  0.11500  -6.20000E-02
  8529  22:23:30.9  -24:45:45  0.10300  0.00000E+00
  8531  22:24:56.4  -57:47:50  0.14300  -0.34300
  8532  22:23:39.6  20:50:54  0.33700  -1.50000E-02
  8536  22:23:54.2  38:34:25  0.25500  0.11900
  8544  22:26:34.2  -16:44:29  0.26200  -1.30000E-02
  8545  22:26:34.4  -16:44:33  0.22300  -3.00000E-03
  8547  22:28:37.7  -67:29:21  0.14900  -7.20000E-02
  8548  22:26:37.4  04:23:37  0.30100  4.80000E-02
  8558  22:28:49.7  00:01:13  0.18100  9.00000E-03
  8559  22:28:50.1  00:01:12  0.20900  4.20000E-02
  8563  22:29:46.0  -27:06:26  0.12300  -1.20000E-02
  8565  22:30:01.5  -12:54:54  0.16800  1.00000E-03
  8581  22:31:18.4  -06:33:18  0.17300  -0.10600
  8585  22:31:17.5  50:16:57  0.13800  1.90000E-02
  8586  22:32:35.5  20:13:48  0.16300  2.90000E-02
  8592  22:34:41.6  -20:42:30  0.22200  -0.14500
  8595  22:33:02.9  69:54:49  0.11600  6.80000E-02
  8615  22:35:46.1  73:38:35  0.17200  2.30000E-02
  8631  22:40:52.7  14:32:58  0.26800  0.14400
  8636  22:42:40.1  -46:53:05  0.13700  -8.00000E-03
  8643  22:41:36.1  41:32:58  0.14800  6.50000E-02
  8658  22:46:08.0  -48:58:44  0.20300  -5.00000E-02
  8665  22:46:41.6  12:10:22  0.23500  -0.49800
  8666  22:46:10.2  44:32:46  0.14000  3.20000E-02
  8674  22:47:56.2  -25:54:43  0.11200  -0.11400
  8675  22:48:33.3  -51:19:01  0.10800  -7.10000E-02
  8684  22:50:00.2  24:36:06  0.14700  -4.20000E-02
  8687  22:49:00.7  68:34:13  0.11200  6.80000E-02
  8696  22:51:22.8  61:41:49  0.10800  4.40000E-02
  8697  22:52:24.1  09:50:08  0.52200  4.40000E-02
  8699  22:52:02.0  43:18:45  0.11000  2.90000E-02
  8700  22:53:37.9  -48:35:53  0.21600  -7.80000E-02
  8712  22:54:07.0  40:22:37  0.10300  3.60000E-02
  8721  22:56:24.0  -31:33:56  0.32700  -0.16200
  8728  22:57:39.1  -29:37:20  0.33300  -0.16500
  8729  22:57:27.9  20:46:08  0.20400  5.90000E-02
  8737  22:58:35.1  09:21:25  0.40300  -0.14100
  8772  23:03:57.3  -04:47:43  0.32000  2.80000E-02
  8775  23:03:46.5  28:04:58  0.18900  0.13700
  8780  23:04:11.0  50:03:08  0.16400  0.16800
  8782  23:05:09.8  -07:41:37  0.12900  1.10000E-02
  8788  23:06:18.2  18:31:03  0.23200  5.70000E-02
  8792  23:06:31.9  19:54:39  0.29500  2.00000E-03
  8799  23:07:28.7  21:08:03  0.10800  -5.20000E-02
  8805  23:07:45.4  49:17:45  0.15400  0.13300
  8807  23:08:40.9  02:07:40  0.14500  0.10800
  8809  23:10:11.7  -66:51:27  0.20100  3.80000E-02
  8820  23:10:21.6  -45:14:48  0.13600  -3.00000E-02
  8829  23:14:06.6  -62:42:00  0.47300  -0.42400
  8832  23:13:17.0  57:10:06  2.0750  0.29600
  8835  23:14:58.6  -41:06:20  0.11200  -0.11200
  8839  23:14:36.5  24:06:11  0.11400  7.00000E-03
  8841  23:15:53.5  -09:05:16  0.37200  -1.60000E-02
  8843  23:16:57.7  -62:00:04  0.17300  -2.60000E-02
  8852  23:17:09.9  03:16:56  0.76200  1.70000E-02
  8853  23:16:42.3  53:12:49  0.11500  -0.23300
  8859  23:18:09.9  -40:49:28  0.13600  -0.12800
  8866  23:19:06.7  -13:27:32  0.29800  -0.10100
  8868  23:19:24.0  -05:07:28  0.20200  -2.00000E-02
  8875  23:19:41.6  48:22:51  0.20900  3.20000E-02
  8885  23:20:53.3  38:10:56  0.13000  -6.30000E-02
  8890  23:22:39.2  -15:02:21  0.11200  1.90000E-02
  8899  23:23:47.5  32:31:53  0.23200  4.00000E-02
  8900  23:24:07.8  -18:41:15  0.14900  7.10000E-02
  8905  23:25:22.8  23:24:15  0.19300  3.70000E-02
  8917  23:28:05.2  -11:26:59  0.10200  -2.30000E-02
  8918  23:27:16.6  70:21:35  0.11900  -6.00000E-03
  8924  23:29:32.1  -04:31:58  0.18300  -0.23200
  8930  23:31:17.4  39:14:11  0.28900  -8.00000E-02
  8931  23:31:31.5  -04:05:14  0.17500  -0.19000
  8944  23:34:09.0  -01:14:51  0.10800  -1.30000E-02
  8960  23:37:39.8  16:49:32  0.13400  0.00000E+00
  8961  23:37:33.9  46:27:29  0.16200  -0.42100
  8964  23:37:58.6  46:11:59  0.37000  -3.00000E-03
  8969  23:39:57.0  05:37:35  0.37800  -0.43800
  8977  23:40:40.6  36:43:15  0.23600  2.00000E-02
  8988  23:42:43.3  -14:32:42  0.10100  -6.60000E-02
  8993  23:44:01.4  -45:05:00  0.33800  -6.00000E-03
  8994  23:44:25.4  -70:29:25  0.24300  6.20000E-02
  9002  23:46:00.9  -18:40:41  0.13400  3.00000E-02
  9016  23:48:55.6  -28:07:49  0.10500  -0.10600
  9027  23:50:14.7  -09:58:27  0.14000  7.60000E-02
  9028  23:50:22.3  51:37:18  0.12300  -1.50000E-02
  9034  23:51:57.6  77:35:58  0.26400  -9.20000E-02
  9038  23:52:25.1  75:32:41  0.31400  4.90000E-02
  9046  23:54:38.6  -40:18:00  0.36800  2.80000E-02
  9072  23:59:18.7  06:51:48  0.15300  -0.11500
  9088  00:02:10.2  27:04:55  0.84100  -0.99100
  9095  00:02:57.6  -20:02:46  0.11000  7.10000E-02
  9107  00:04:53.8  34:39:35  0.77200  8.90000E-02
  9109  00:04:56.0  26:38:56  0.11000  -1.20000E-02
